Timestamp,Cell 1 Current,Cell 1 Voltage,Cell 1 Temperature,Cell 2 Current,Cell 2 Voltage,Cell 2 Temperature,Cell 3 Current,Cell 3 Voltage,Cell 3 Temperature,Cell 4 Current,Cell 4 Voltage,Cell 4 Temperature,Cell 5 Current,Cell 5 Voltage,Cell 5 Temperature,Cell 6 Current,Cell 6 Voltage,Cell 6 Temperature,Cell 7 Current,Cell 7 Voltage,Cell 7 Temperature,Cell 8 Current,Cell 8 Voltage,Cell 8 Temperature,Cell 9 Current,Cell 9 Voltage,Cell 9 Temperature,Cell 10 Current,Cell 10 Voltage,Cell 10 Temperature,Cell 11 Current,Cell 11 Voltage,Cell 11 Temperature,Cell 12 Current,Cell 12 Voltage,Cell 12 Temperature,Cell 13 Current,Cell 13 Voltage,Cell 13 Temperature,Cell 14 Current,Cell 14 Voltage,Cell 14 Temperature,Cell 15 Current,Cell 15 Voltage,Cell 15 Temperature,Cell 16 Current,Cell 16 Voltage,Cell 16 Temperature
08-29-2025-Fri 15-33-52-PM,0.3,5.904,-71.6805,0.2,5.908,,0.2,5.908,-70.7298,0.0,5.908,,0.3,5.904,-70.0084,0.2,5.912,,0.1,5.904,-71.2544,0.6,5.904,,0.3,5.904,,0.2,5.908,-72.0738,0.2,5.908,,0.0,5.908,-71.5494,0.3,5.904,,0.2,5.912,-70.697,0.1,5.904,,0.6,5.904,-72.2048
08-29-2025-Fri 15-33-54-PM,Power Off,,-71.7461,,,,,,-70.7626,,,,,,-70.0412,,,,,,-71.32,,,,Power Off,,,,,-72.1065,,,,,,-71.5494,,,,,,-70.697,,,,,,-72.4998
08-29-2025-Fri 15-33-57-PM,-0.2,1.8,-71.7461,-0.2,1.9,,-0.2,1.908,-70.8282,0.1,1.996,,-0.2,2.064,-70.0739,-0.1,1.988,,-0.2,1.96,-71.32,-0.2,1.88,,-0.2,1.8,,-0.2,1.9,-72.1393,-0.2,1.908,,0.1,1.996,-71.615,-0.2,2.064,,-0.1,1.988,-70.7626,-0.2,1.96,,-0.2,1.88,-72.5325
08-29-2025-Fri 15-33-59-PM,-0.1,1.66,-71.7132,-0.1,1.756,,-0.3,1.772,-70.8937,0.0,1.82,,-0.2,1.88,-70.1068,-0.5,1.8,,-0.2,1.804,-71.3527,0.0,1.744,,-0.1,1.66,,-0.1,1.756,-72.1721,-0.3,1.772,,0.0,1.82,-71.615,-0.2,1.88,,-0.5,1.8,-70.7954,-0.2,1.804,,0.0,1.744,-72.5325
08-29-2025-Fri 15-34-01-PM,0.1,1.588,-71.91,0.0,1.664,,-0.4,1.688,-70.8282,-0.4,1.72,,-0.1,1.772,-70.1396,-0.5,1.692,,0.0,1.712,-71.4183,-0.1,1.656,,0.1,1.588,,0.0,1.664,-72.2048,-0.4,1.688,,-0.4,1.72,-71.6805,-0.1,1.772,,-0.5,1.692,-70.7954,0.0,1.712,,-0.1,1.656,-72.5325
08-29-2025-Fri 15-34-04-PM,-0.1,1.536,-71.8771,0.1,1.604,,0.1,1.636,-70.9266,-0.1,1.648,,-0.1,1.7,-70.1724,-0.3,1.616,,-0.2,1.648,-71.4511,0.1,1.604,,-0.1,1.536,,0.1,1.604,-72.2377,0.1,1.636,,-0.1,1.648,-71.7132,-0.1,1.7,,-0.3,1.616,-70.8282,-0.2,1.648,,0.1,1.604,-72.6309
08-29-2025-Fri 15-34-06-PM,0.3,1.496,-71.91,-0.2,1.552,,-0.1,1.588,-71.0249,-0.1,1.592,,-0.2,1.636,-70.2052,0.1,1.56,,0.0,1.588,-71.4839,0.0,1.556,,0.3,1.496,,-0.2,1.552,-72.2704,-0.1,1.588,,-0.1,1.592,-71.7461,-0.2,1.636,,0.1,1.56,-70.861,0.0,1.588,,0.0,1.556,-72.8601
08-29-2025-Fri 15-34-09-PM,0.1,1.464,-72.0083,-0.3,1.516,,-0.3,1.556,-71.0576,-0.6,1.556,,-0.1,1.588,-70.2379,-0.2,1.524,,-0.4,1.552,-71.5167,-0.1,1.52,,0.1,1.464,,-0.3,1.516,-72.336,-0.3,1.556,,-0.6,1.556,-71.7789,-0.1,1.588,,-0.2,1.524,-70.8937,-0.4,1.552,,-0.1,1.52,-72.6636
08-29-2025-Fri 15-34-11-PM,-0.2,1.44,-72.0083,-0.1,1.488,,-0.2,1.536,-70.9594,-0.1,1.528,,-0.2,1.552,-70.2708,-0.1,1.488,,-0.2,1.52,-71.5494,-0.1,1.496,,-0.2,1.44,,-0.1,1.488,-72.3687,-0.2,1.536,,-0.1,1.528,-71.7789,-0.2,1.552,,-0.1,1.488,-70.9266,-0.2,1.52,,-0.1,1.496,-72.5981
08-29-2025-Fri 15-34-13-PM,0.1,1.42,-71.9755,0.0,1.464,,-0.3,1.508,-71.0905,0.0,1.5,,-0.1,1.52,-70.3036,-0.1,1.464,,-0.1,1.492,-71.5822,0.5,1.472,,0.1,1.42,,0.0,1.464,-72.3687,-0.3,1.508,,0.0,1.5,-71.8444,-0.1,1.52,,-0.1,1.464,-70.9594,-0.1,1.492,,0.5,1.472,-72.7291
08-29-2025-Fri 15-34-16-PM,0.1,1.404,-71.9755,0.1,1.444,,-0.1,1.496,-71.1561,0.1,1.48,,-0.3,1.496,-70.3364,-0.5,1.444,,-0.1,1.464,-71.615,0.0,1.452,,0.1,1.404,,0.1,1.444,-72.4343,-0.1,1.496,,0.1,1.48,-71.8771,-0.3,1.496,,-0.5,1.444,-70.9922,-0.1,1.464,,0.0,1.452,-72.6309
08-29-2025-Fri 15-34-18-PM,-0.2,1.392,-72.1065,-0.2,1.428,,-0.1,1.476,-71.1561,0.0,1.464,,-0.1,1.472,-70.3691,-0.1,1.42,,0.0,1.448,-71.6805,-0.1,1.436,,-0.2,1.392,,-0.2,1.428,-72.467,-0.1,1.476,,0.0,1.464,-71.8771,-0.1,1.472,,-0.1,1.42,-70.9922,0.0,1.448,,-0.1,1.436,-72.8274
08-29-2025-Fri 15-34-21-PM,0.1,1.38,-72.1065,0.0,1.416,,0.0,1.46,-71.1561,0.0,1.448,,-0.3,1.452,-70.4019,0.0,1.404,,-0.1,1.432,-71.6805,-0.1,1.42,,0.1,1.38,,0.0,1.416,-72.467,0.0,1.46,,0.0,1.448,-71.9427,-0.3,1.452,,0.0,1.404,-71.0249,-0.1,1.432,,-0.1,1.42,-72.893
08-29-2025-Fri 15-34-23-PM,0.1,1.368,-72.1393,-0.2,1.4,,-0.1,1.448,-71.1888,-0.3,1.432,,0.0,1.432,-70.4347,-0.2,1.392,,-0.3,1.412,-71.7132,-0.1,1.408,,0.1,1.368,,-0.2,1.4,-72.5325,-0.1,1.448,,-0.3,1.432,-71.9755,0.0,1.432,,-0.2,1.392,-71.0905,-0.3,1.412,,-0.1,1.408,-73.0239
08-29-2025-Fri 15-34-26-PM,,,-72.1721,,,,,,-71.1561,,,,,,-70.4675,,,,,,-71.7461,,,,,,,,,-72.5325,,,,,,-71.9755,,,,,,-71.1233,,,,,,-72.9912
08-29-2025-Fri 15-34-30-PM,,,-72.2704,,,,,,-71.32,,,,,,-70.5003,,,,,,-71.7789,,,,,,,,,-72.5653,,,,,,-72.041,,,,,,-71.1561,,,,,,-72.9585
08-29-2025-Fri 15-34-35-PM,,,-72.2048,,,,,,-71.32,,,,,,-70.5659,,,,,,-71.8444,,,,,,,,,-72.6309,,,,,,-72.0738,,,,,,-71.2216,,,,,,-73.0239
08-29-2025-Fri 15-34-38-PM,0.3,1.316,-72.3032,-0.1,1.34,,-0.3,1.388,-71.3854,0.1,1.372,,-0.1,1.348,-70.5987,0.0,1.328,,-0.3,1.34,-71.91,0.1,1.344,,0.3,1.316,,-0.1,1.34,-72.6963,-0.3,1.388,,0.1,1.372,-72.1721,-0.1,1.348,,0.0,1.328,-71.2544,-0.3,1.34,,0.1,1.344,-73.1223
08-29-2025-Fri 15-34-40-PM,0.0,1.308,-72.4015,-0.1,1.332,,-0.2,1.384,-71.4511,-0.1,1.364,,-0.3,1.336,-70.6315,0.0,1.32,,0.0,1.332,-71.9427,-0.2,1.34,,0.0,1.308,,-0.1,1.332,-72.7619,-0.2,1.384,,-0.1,1.364,-72.2048,-0.3,1.336,,0.0,1.32,-71.2872,0.0,1.332,,-0.2,1.34,-72.893
08-29-2025-Fri 15-34-42-PM,-0.3,1.304,-72.4343,-0.3,1.324,,-0.3,1.376,-71.4183,-0.1,1.356,,-0.3,1.324,-70.6643,0.0,1.312,,-0.2,1.324,-71.9755,0.1,1.328,,-0.3,1.304,,-0.3,1.324,-72.7619,-0.3,1.376,,-0.1,1.356,-72.2377,-0.3,1.324,,0.0,1.312,-71.32,-0.2,1.324,,0.1,1.328,-73.155
08-29-2025-Fri 15-34-45-PM,0.0,1.296,-72.467,0.1,1.316,,-0.6,1.368,-71.5494,0.0,1.348,,-0.3,1.316,-70.697,-0.1,1.304,,0.0,1.312,-72.0083,-0.1,1.324,,0.0,1.296,,0.1,1.316,-72.7946,-0.6,1.368,,0.0,1.348,-72.2377,-0.3,1.316,,-0.1,1.304,-71.3527,0.0,1.312,,-0.1,1.324,-73.2206
08-29-2025-Fri 15-34-47-PM,-0.1,1.292,-72.4343,0.0,1.308,,0.1,1.36,-71.4839,0.0,1.34,,-0.7,1.312,-70.7298,-0.1,1.296,,-0.1,1.304,-72.041,-0.1,1.316,,-0.1,1.292,,0.0,1.308,-72.8274,0.1,1.36,,0.0,1.34,-72.2704,-0.7,1.312,,-0.1,1.296,-71.3854,-0.1,1.304,,-0.1,1.316,-73.2533
08-29-2025-Fri 15-34-49-PM,-0.1,1.288,-72.3687,0.0,1.304,,-0.3,1.356,-71.5167,-0.2,1.336,,0.0,1.3,-70.7298,0.0,1.292,,0.0,1.296,-72.0738,-0.2,1.312,,-0.1,1.288,,0.0,1.304,-72.8601,-0.3,1.356,,-0.2,1.336,-72.3032,0.0,1.3,,0.0,1.292,-71.3854,0.0,1.296,,-0.2,1.312,-73.2533
08-29-2025-Fri 15-34-52-PM,0.0,1.284,-72.5653,-0.2,1.3,,-0.1,1.356,-71.5494,0.0,1.336,,-0.5,1.296,-70.7954,-0.1,1.288,,-0.2,1.292,-72.1065,-0.3,1.304,,0.0,1.284,,-0.2,1.3,-72.8601,-0.1,1.356,,0.0,1.336,-72.3687,-0.5,1.296,,-0.1,1.288,-71.4183,-0.2,1.292,,-0.3,1.304,-73.2533
08-29-2025-Fri 15-34-54-PM,-0.1,1.28,-72.5653,-0.2,1.292,,-0.5,1.348,-71.6478,0.0,1.328,,-0.2,1.284,-70.7954,-0.1,1.284,,-0.2,1.284,-72.1065,-0.1,1.3,,-0.1,1.28,,-0.2,1.292,-72.9257,-0.5,1.348,,0.0,1.328,-72.3687,-0.2,1.284,,-0.1,1.284,-71.4511,-0.2,1.284,,-0.1,1.3,-73.2861
08-29-2025-Fri 15-34-56-PM,0.1,1.272,-72.4998,-0.1,1.288,,-0.2,1.34,-71.6805,-0.1,1.32,,-0.1,1.276,-70.8282,0.0,1.276,,-0.3,1.28,-72.1393,-0.1,1.296,,0.1,1.272,,-0.1,1.288,-72.9257,-0.2,1.34,,-0.1,1.32,-72.3687,-0.1,1.276,,0.0,1.276,-71.4839,-0.3,1.28,,-0.1,1.296,-73.2861
08-29-2025-Fri 15-34-59-PM,-0.1,1.272,-72.5653,0.1,1.28,,0.1,1.336,-71.7461,-0.3,1.316,,-0.3,1.272,-70.861,-0.1,1.272,,0.1,1.276,-72.1721,0.0,1.288,,-0.1,1.272,,0.1,1.28,-72.9585,0.1,1.336,,-0.3,1.316,-72.4015,-0.3,1.272,,-0.1,1.272,-71.5167,0.1,1.276,,0.0,1.288,-73.3843
08-29-2025-Fri 15-35-01-PM,-0.2,1.264,-72.5653,-0.3,1.276,,-0.4,1.332,-71.7461,-0.3,1.312,,-0.3,1.264,-70.9266,-0.1,1.272,,0.0,1.272,-72.2048,-0.2,1.288,,-0.2,1.264,,-0.3,1.276,-73.0239,-0.4,1.332,,-0.3,1.312,-72.4343,-0.3,1.264,,-0.1,1.272,-71.5494,0.0,1.272,,-0.2,1.288,-73.3188
08-29-2025-Fri 15-35-04-PM,0.1,1.264,-72.6636,0.1,1.272,,-0.2,1.328,-71.7789,-0.1,1.308,,-0.1,1.264,-70.9266,0.0,1.264,,-0.3,1.264,-72.2377,-0.1,1.28,,0.1,1.264,,0.1,1.272,-73.0239,-0.2,1.328,,-0.1,1.308,-72.467,-0.1,1.264,,0.0,1.264,-71.5494,-0.3,1.264,,-0.1,1.28,-73.4171
08-29-2025-Fri 15-35-06-PM,-0.4,1.26,-72.6963,0.0,1.268,,-0.3,1.32,-71.8116,-0.1,1.3,,-0.3,1.252,-70.9594,-0.1,1.26,,0.0,1.26,-72.2704,-0.1,1.276,,-0.4,1.26,,0.0,1.268,-73.0567,-0.3,1.32,,-0.1,1.3,-72.4998,-0.3,1.252,,-0.1,1.26,-71.615,0.0,1.26,,-0.1,1.276,-73.4826
08-29-2025-Fri 15-35-08-PM,0.0,1.256,-72.6309,0.0,1.26,,-0.2,1.32,-71.8444,-0.2,1.3,,-0.5,1.248,-70.9594,0.2,1.26,,-0.2,1.256,-72.2704,0.0,1.272,,0.0,1.256,,0.0,1.26,-73.0895,-0.2,1.32,,-0.2,1.3,-72.5325,-0.5,1.248,,0.2,1.26,-71.6478,-0.2,1.256,,0.0,1.272,-73.3514
08-29-2025-Fri 15-35-11-PM,0.0,1.252,-72.7619,-0.1,1.256,,0.0,1.316,-71.8116,-0.2,1.296,,-0.1,1.244,-71.0249,0.1,1.252,,-0.1,1.252,-72.3032,-0.1,1.268,,0.0,1.252,,-0.1,1.256,-73.1223,0.0,1.316,,-0.2,1.296,-72.5325,-0.1,1.244,,0.1,1.252,-71.6478,-0.1,1.252,,-0.1,1.268,-73.4826
08-29-2025-Fri 15-35-13-PM,0.0,1.248,-72.7291,-0.1,1.256,,-0.1,1.312,-71.91,-0.4,1.292,,-0.1,1.24,-71.0576,0.1,1.248,,-0.1,1.248,-72.3687,0.1,1.264,,0.0,1.248,,-0.1,1.256,-73.155,-0.1,1.312,,-0.4,1.292,-72.5981,-0.1,1.24,,0.1,1.248,-71.6805,-0.1,1.248,,0.1,1.264,-73.5481
08-29-2025-Fri 15-35-15-PM,-0.3,1.244,-72.7946,-0.2,1.248,,0.1,1.308,-71.8771,-0.1,1.288,,-0.3,1.236,-71.0576,-0.1,1.244,,0.0,1.244,-72.3687,0.0,1.26,,-0.3,1.244,,-0.2,1.248,-73.155,0.1,1.308,,-0.1,1.288,-72.6309,-0.3,1.236,,-0.1,1.244,-71.7461,0.0,1.244,,0.0,1.26,-73.5808
08-29-2025-Fri 15-35-18-PM,0.0,1.244,-72.7619,-0.2,1.244,,-0.3,1.304,-71.9427,-0.1,1.284,,-0.4,1.228,-71.0905,-0.1,1.244,,-0.2,1.24,-72.4015,-0.1,1.256,,0.0,1.244,,-0.2,1.244,-73.1877,-0.3,1.304,,-0.1,1.284,-72.6309,-0.4,1.228,,-0.1,1.244,-71.7461,-0.2,1.24,,-0.1,1.256,-73.6463
08-29-2025-Fri 15-35-20-PM,-0.2,1.24,-72.8274,-0.1,1.244,,-0.4,1.3,-71.9427,0.1,1.28,,-0.2,1.224,-71.1233,-0.1,1.24,,-0.3,1.232,-72.4343,0.0,1.252,,-0.2,1.24,,-0.1,1.244,-73.2206,-0.4,1.3,,0.1,1.28,-72.6636,-0.2,1.224,,-0.1,1.24,-71.7789,-0.3,1.232,,0.0,1.252,-73.4498
08-29-2025-Fri 15-35-23-PM,-0.1,1.24,-72.8274,0.0,1.24,,0.0,1.296,-71.9427,-0.3,1.28,,-0.2,1.22,-71.1561,0.1,1.236,,0.0,1.228,-72.467,-0.1,1.252,,-0.1,1.24,,0.0,1.24,-73.2533,0.0,1.296,,-0.3,1.28,-72.6963,-0.2,1.22,,0.1,1.236,-71.7789,0.0,1.228,,-0.1,1.252,-73.6136
08-29-2025-Fri 15-35-25-PM,0.2,1.236,-72.9585,0.0,1.236,,-0.2,1.296,-72.0083,-0.1,1.276,,-0.2,1.22,-71.1561,0.1,1.236,,0.2,1.228,-72.4998,-0.1,1.248,,0.2,1.236,,0.0,1.236,-73.3188,-0.2,1.296,,-0.1,1.276,-72.7291,-0.2,1.22,,0.1,1.236,-71.8444,0.2,1.228,,-0.1,1.248,-73.7118
08-29-2025-Fri 15-35-28-PM,-0.2,1.232,-72.9585,-0.4,1.236,,-0.3,1.292,-72.0738,-0.4,1.272,,-0.3,1.212,-71.2216,-0.1,1.232,,0.0,1.22,-72.5325,-0.2,1.244,,-0.2,1.232,,-0.4,1.236,-73.3188,-0.3,1.292,,-0.4,1.272,-72.7619,-0.3,1.212,,-0.1,1.232,-71.8444,0.0,1.22,,-0.2,1.244,-73.7118
08-29-2025-Fri 15-35-30-PM,-0.2,1.228,-72.9257,-0.2,1.232,,-0.4,1.288,-72.0738,0.1,1.268,,-0.5,1.208,-71.2216,-0.1,1.228,,0.1,1.22,-72.5653,-0.1,1.24,,-0.2,1.228,,-0.2,1.232,-73.3514,-0.4,1.288,,0.1,1.268,-72.7946,-0.5,1.208,,-0.1,1.228,-71.8771,0.1,1.22,,-0.1,1.24,-73.7118
08-29-2025-Fri 15-35-32-PM,0.1,1.224,-72.9912,0.0,1.228,,0.0,1.284,-72.1065,0.1,1.268,,0.0,1.208,-71.2544,-0.1,1.224,,0.1,1.216,-72.5653,-0.2,1.24,,0.1,1.224,,0.0,1.228,-73.3843,0.0,1.284,,0.1,1.268,-72.7946,0.0,1.208,,-0.1,1.224,-71.8771,0.1,1.216,,-0.2,1.24,-73.7446
08-29-2025-Fri 15-35-35-PM,-0.1,1.224,-72.9912,-0.1,1.224,,-0.2,1.284,-72.1393,-0.2,1.26,,-0.1,1.204,-71.2872,0.0,1.224,,-0.2,1.216,-72.5981,-0.1,1.236,,-0.1,1.224,,-0.1,1.224,-73.4171,-0.2,1.284,,-0.2,1.26,-72.8274,-0.1,1.204,,0.0,1.224,-71.9427,-0.2,1.216,,-0.1,1.236,-73.81
08-29-2025-Fri 15-35-37-PM,-0.1,1.224,-73.0895,-0.2,1.22,,-0.3,1.28,-72.1393,0.0,1.26,,-0.4,1.2,-71.32,-0.3,1.22,,0.1,1.208,-72.6309,-0.1,1.232,,-0.1,1.224,,-0.2,1.22,-73.4171,-0.3,1.28,,0.0,1.26,-72.8601,-0.4,1.2,,-0.3,1.22,-71.9427,0.1,1.208,,-0.1,1.232,-73.8427
08-29-2025-Fri 15-35-39-PM,-0.1,1.224,-73.0239,-0.2,1.22,,-0.1,1.28,-72.1721,-0.3,1.26,,-0.1,1.196,-71.32,0.0,1.22,,0.0,1.208,-72.6636,-0.1,1.232,,-0.1,1.224,,-0.2,1.22,-73.4498,-0.1,1.28,,-0.3,1.26,-72.8601,-0.1,1.196,,0.0,1.22,-71.9755,0.0,1.208,,-0.1,1.232,-73.81
08-29-2025-Fri 15-35-42-PM,0.0,1.22,-73.155,0.1,1.22,,-0.1,1.276,-72.2048,0.2,1.256,,-0.1,1.192,-71.3527,-0.2,1.216,,-0.1,1.204,-72.6963,0.0,1.228,,0.0,1.22,,0.1,1.22,-73.4498,-0.1,1.276,,0.2,1.256,-72.9257,-0.1,1.192,,-0.2,1.216,-72.041,-0.1,1.204,,0.0,1.228,-73.8756
08-29-2025-Fri 15-35-44-PM,0.2,1.216,-73.155,-0.1,1.212,,-0.3,1.272,-72.2377,-0.4,1.256,,-0.3,1.192,-71.3854,0.0,1.212,,-0.1,1.2,-72.7291,0.0,1.224,,0.2,1.216,,-0.1,1.212,-73.5153,-0.3,1.272,,-0.4,1.256,-72.9257,-0.3,1.192,,0.0,1.212,-72.0738,-0.1,1.2,,0.0,1.224,-73.8756
08-29-2025-Fri 15-35-46-PM,0.0,1.212,-73.2206,0.1,1.208,,0.0,1.272,-72.3032,0.0,1.248,,0.0,1.184,-71.4183,0.1,1.208,,-0.5,1.196,-72.7291,-0.3,1.22,,0.0,1.212,,0.1,1.208,-73.5481,0.0,1.272,,0.0,1.248,-72.9257,0.0,1.184,,0.1,1.208,-72.0738,-0.5,1.196,,-0.3,1.22,-73.8427
08-29-2025-Fri 15-35-49-PM,0.0,1.212,-73.155,-0.2,1.208,,-0.4,1.268,-72.3032,0.0,1.248,,-0.4,1.18,-71.4183,0.2,1.208,,-0.1,1.196,-72.7619,-0.2,1.22,,0.0,1.212,,-0.2,1.208,-73.5808,-0.4,1.268,,0.0,1.248,-72.9912,-0.4,1.18,,0.2,1.208,-72.1393,-0.1,1.196,,-0.2,1.22,-73.941
08-29-2025-Fri 15-35-51-PM,0.0,1.208,-73.2206,0.0,1.208,,-0.2,1.268,-72.2704,-0.1,1.248,,-0.2,1.18,-71.4511,-0.4,1.204,,-0.2,1.192,-72.7946,-0.1,1.22,,0.0,1.208,,0.0,1.208,-73.5808,-0.2,1.268,,-0.1,1.248,-73.0239,-0.2,1.18,,-0.4,1.204,-72.1393,-0.2,1.192,,-0.1,1.22,-73.9738
08-29-2025-Fri 15-35-54-PM,-0.1,1.204,-73.2206,-0.1,1.204,,-0.2,1.264,-72.336,-0.3,1.244,,-0.2,1.176,-71.4839,0.0,1.204,,-0.1,1.188,-72.7946,-0.1,1.216,,-0.1,1.204,,-0.1,1.204,-73.6136,-0.2,1.264,,-0.3,1.244,-73.0567,-0.2,1.176,,0.0,1.204,-72.1721,-0.1,1.188,,-0.1,1.216,-73.941
08-29-2025-Fri 15-35-56-PM,0.2,1.204,-73.2861,-0.5,1.204,,0.0,1.264,-72.336,-0.3,1.244,,-0.3,1.176,-71.5167,-0.3,1.2,,0.0,1.188,-72.8274,-0.2,1.212,,0.2,1.204,,-0.5,1.204,-73.679,0.0,1.264,,-0.3,1.244,-73.0567,-0.3,1.176,,-0.3,1.2,-72.1721,0.0,1.188,,-0.2,1.212,-74.0393
08-29-2025-Fri 15-35-58-PM,-0.2,1.204,-73.2861,-0.3,1.2,,-0.2,1.26,-72.4015,-0.2,1.24,,0.0,1.172,-71.5167,-0.2,1.2,,-0.2,1.188,-72.8601,0.0,1.212,,-0.2,1.204,,-0.3,1.2,-73.679,-0.2,1.26,,-0.2,1.24,-73.0895,0.0,1.172,,-0.2,1.2,-72.2048,-0.2,1.188,,0.0,1.212,-74.072
08-29-2025-Fri 15-36-01-PM,-0.1,1.204,-73.2533,0.1,1.196,,-0.2,1.256,-72.4343,0.0,1.236,,-0.4,1.172,-71.5494,-0.2,1.196,,-0.2,1.184,-72.893,0.0,1.208,,-0.1,1.204,,0.1,1.196,-73.679,-0.2,1.256,,0.0,1.236,-73.0895,-0.4,1.172,,-0.2,1.196,-72.2377,-0.2,1.184,,0.0,1.208,-74.072
08-29-2025-Fri 15-36-03-PM,-0.1,1.2,-73.3188,-0.2,1.196,,-0.3,1.256,-72.4343,0.0,1.232,,-0.2,1.168,-71.5822,-0.1,1.196,,-0.4,1.18,-72.893,0.1,1.208,,-0.1,1.2,,-0.2,1.196,-73.7118,-0.3,1.256,,0.0,1.232,-73.1223,-0.2,1.168,,-0.1,1.196,-72.2704,-0.4,1.18,,0.1,1.208,-74.1048
08-29-2025-Fri 15-36-05-PM,-0.1,1.196,-73.3514,-0.1,1.192,,-0.3,1.252,-72.467,-0.1,1.236,,-0.2,1.164,-71.5822,-0.1,1.196,,-0.3,1.18,-72.9257,0.0,1.204,,-0.1,1.196,,-0.1,1.192,-73.7446,-0.3,1.252,,-0.1,1.236,-73.155,-0.2,1.164,,-0.1,1.196,-72.3032,-0.3,1.18,,0.0,1.204,-74.1375
08-29-2025-Fri 15-36-08-PM,-0.3,1.196,-73.3188,-0.1,1.188,,-0.4,1.252,-72.5653,-0.1,1.232,,-0.2,1.164,-71.615,0.0,1.192,,-0.2,1.176,-72.9585,-0.1,1.204,,-0.3,1.196,,-0.1,1.188,-73.7773,-0.4,1.252,,-0.1,1.232,-73.1877,-0.2,1.164,,0.0,1.192,-72.3032,-0.2,1.176,,-0.1,1.204,-74.2357
08-29-2025-Fri 15-36-10-PM,-0.3,1.196,-73.3843,-0.2,1.188,,-0.2,1.248,-72.4998,-0.1,1.228,,-0.1,1.16,-71.6478,-0.3,1.192,,-0.4,1.176,-72.9912,0.1,1.2,,-0.3,1.196,,-0.2,1.188,-73.81,-0.2,1.248,,-0.1,1.228,-73.2206,-0.1,1.16,,-0.3,1.192,-72.336,-0.4,1.176,,0.1,1.2,-74.1702
08-29-2025-Fri 15-36-13-PM,-0.3,1.192,-73.4171,-0.4,1.184,,-0.1,1.248,-72.5325,-0.1,1.224,,-0.1,1.16,-71.6805,0.2,1.188,,0.0,1.172,-73.0239,0.0,1.2,,-0.3,1.192,,-0.4,1.184,-73.8427,-0.1,1.248,,-0.1,1.224,-73.2533,-0.1,1.16,,0.2,1.188,-72.3687,0.0,1.172,,0.0,1.2,-74.203
08-29-2025-Fri 15-36-15-PM,-0.1,1.192,-73.4826,0.0,1.18,,-0.3,1.244,-72.5981,-0.2,1.224,,-0.4,1.16,-71.6805,-0.1,1.188,,-0.2,1.168,-73.0567,-0.2,1.2,,-0.1,1.192,,0.0,1.18,-73.8427,-0.3,1.244,,-0.2,1.224,-73.2861,-0.4,1.16,,-0.1,1.188,-72.4015,-0.2,1.168,,-0.2,1.2,-74.203
08-29-2025-Fri 15-36-17-PM,-0.1,1.188,-73.5481,-0.1,1.184,,-0.1,1.244,-72.5653,-0.2,1.224,,-0.3,1.152,-71.6805,0.0,1.184,,-0.3,1.168,-73.0567,-0.2,1.196,,-0.1,1.188,,-0.1,1.184,-73.8756,-0.1,1.244,,-0.2,1.224,-73.2861,-0.3,1.152,,0.0,1.184,-72.4015,-0.3,1.168,,-0.2,1.196,-74.2685
08-29-2025-Fri 15-36-20-PM,0.1,1.188,-73.5153,-0.1,1.18,,-0.2,1.24,-72.6309,-0.1,1.224,,-0.5,1.152,-71.7461,0.2,1.184,,-0.4,1.164,-73.0895,-0.3,1.196,,0.1,1.188,,-0.1,1.18,-73.9084,-0.2,1.24,,-0.1,1.224,-73.3188,-0.5,1.152,,0.2,1.184,-72.4343,-0.4,1.164,,-0.3,1.196,-74.3012
08-29-2025-Fri 15-36-22-PM,-0.3,1.184,-73.5481,-0.2,1.18,,-0.4,1.24,-72.6309,-0.1,1.22,,-0.2,1.148,-71.7789,-0.4,1.176,,0.0,1.168,-73.1223,0.0,1.192,,-0.3,1.184,,-0.2,1.18,-73.941,-0.4,1.24,,-0.1,1.22,-73.3188,-0.2,1.148,,-0.4,1.176,-72.467,0.0,1.168,,0.0,1.192,-74.3012
08-29-2025-Fri 15-36-24-PM,-0.1,1.184,-73.6463,0.1,1.176,,-0.4,1.24,-72.6636,0.0,1.22,,-0.4,1.148,-71.7789,-0.1,1.18,,-0.2,1.164,-73.1223,-0.2,1.188,,-0.1,1.184,,0.1,1.176,-73.941,-0.4,1.24,,0.0,1.22,-73.3514,-0.4,1.148,,-0.1,1.18,-72.4998,-0.2,1.164,,-0.2,1.188,-74.3339
08-29-2025-Fri 15-36-27-PM,-0.1,1.184,-73.6463,0.1,1.172,,0.0,1.236,-72.7291,-0.5,1.22,,-0.4,1.148,-71.8116,-0.1,1.18,,-0.2,1.164,-73.155,0.0,1.188,,-0.1,1.184,,0.1,1.172,-73.941,0.0,1.236,,-0.5,1.22,-73.3843,-0.4,1.148,,-0.1,1.18,-72.5325,-0.2,1.164,,0.0,1.188,-74.3339
08-29-2025-Fri 15-36-29-PM,-0.2,1.184,-73.679,0.0,1.172,,-0.3,1.232,-72.7291,-0.3,1.216,,-0.2,1.144,-71.8116,0.1,1.176,,0.1,1.16,-73.1877,0.0,1.188,,-0.2,1.184,,0.0,1.172,-74.0064,-0.3,1.232,,-0.3,1.216,-73.4171,-0.2,1.144,,0.1,1.176,-72.5325,0.1,1.16,,0.0,1.188,-74.3994
